card name,synergy %
"Atla Palani, Nest Tender",12
Corrupted Conviction,12
Eladamri's Call,12
Tear Asunder,12
Deadly Rollick,12
Plumb the Forbidden,12
Sundering Growth,12
Inkshield,12
Golgari Charm,12
Hour of Reckoning,12
Ponder,12
Bala Ged Recovery,12
Mirari's Wake,12
Intangible Virtue,12
Dictate of Erebos,12
Bitterblossom,12
"Saheeli, Sublime Artificer",12
"Elspeth, Sun's Champion",12
Mystic Sanctuary,12
Minas Tirith,12
Academy Ruins,12
Gruul Signet,12
Reality Shift,11
Opt,11
Crackling Doom,11
Sink into Stupor,11
Fell the Profane,11
Rise of the Witch-king,11
Preordain,11
Blasphemous Edict,11
Fabricate,11
Commander's Sphere,11
Felidar Retreat,11
Black Market,11
"Elspeth, Storm Slayer",11
"Eiganjo, Seat of the Empire",11
Selesnya Signet,11
Gamble,10
Martial Coup,10
Wayfarer's Bauble,10
Tocasia's Welcome,10
Animate Dead,10
Assemble the Legion,10
"Tezzeret, Master of the Bridge",10
"Liliana, Dreadhorde General",10
"Yavimaya, Cradle of Growth",10
Castle Ardenvale,10
Ancient Tomb,10
High Market,10
Urza's Saga,10
Windbrisk Heights,10
Ancient Den,10
Timeless Lotus,10
Talisman of Unity,10
"Urza, Lord High Artificer",9
Sevinne's Reclamation,9
Vindicate,9
Sign in Blood,9
Night's Whisper,9
Living Death,9
Thoughtcast,9
Finale of Devastation,9
Infantry Shield,9
Fervent Charge,9
Wild Growth,9
Shifting Woodland,9
Great Furnace,9
"Oran-Rief, the Vastwood",9
"Sokenzan, Crucible of Defiance",9
Castle Embereth,9
Talisman of Impulse,9
Simic Signet,9
Patchwork Banner,9
Gaea's Cradle,8
Damnation,8
Swarmyard Massacre,8
Dread Return,8
Dance of the Manse,8
Time Sieve,8
Halo Fountain,8
Chitterspitter,8
Awakening Zone,8
City on Fire,8
Land Tax,8
Guardian Project,8
Storm the Vault,8
Thunder of Unity,8
Teferi's Ageless Insight,8
Deathreap Ritual,8
Within Range,8
Propaganda,8
Mirrodin Besieged,8
"Grist, the Hunger Tide",8
War Room,8
Castle Locthwain,8
Kher Keep,8
Westvale Abbey,8
"Nykthos, Shrine to Nyx",8
Midnight Clock,8
Rootcast Apprenticeship,7
Song of Totentanz,7
