card name,synergy %
Decanter of Endless Water,6
Mana Crypt,6
Gruul Signet,6
Dovin's Veto,5
Dark Ritual,5
Entish Restoration,5
Rakdos Charm,5
Faithless Looting,5
Quicksilver Amulet,5
Steely Resolve,5
Lurking Predators,5
Bower Passage,5
"Kiora, Behemoth Beckoner",5
Mosswort Bridge,5
Kaalia of the Vast,2
"Ziatora, the Incinerator",1
