card name,synergy %
Crucible of Worlds,7
The Great Henge,7
The Kami War,7
Flowering of the White Tree,7
Retreat to Hagra,7
Zendikar's Roil,7
Kindred Discovery,7
Branching Evolution,7
Invasion of Alara,7
Thespian's Stage,7
Karn's Bastion,7
Dimir Signet,7
Talisman of Impulse,7
Azorius Signet,7
Reanimate,6
Circuitous Route,6
Boltwave,6
Broken Bond,6
Decimate,6
Expressive Iteration,6
Vandalblast,6
Explosive Vegetation,6
Windfall,6
Damnation,6
Emergent Ultimatum,6
Burgeoning,6
Wild Growth,6
Thousand-Year Storm,6
Valakut Exploration,6
Druid Class,6
Sylvan Library,6
Ghostly Prison,6
Propaganda,6
Dragon Tempest,6
Reflections of Littjara,6
Doubling Season,6
Minas Tirith,6
Basilisk Gate,6
Baldur's Gate,6
Maze's End,6
Decanter of Endless Water,6
Selesnya Signet,6
"Haldan, Avid Arcanist // Pako, Arcane Retriever",5
Frostcliff Siege,5
Dracogenesis,5
Torment of Hailfire,5
Harmonize,5
Lavalanche,5
In Garruk's Wake,5
Splendid Reclamation,5
Diabolic Tutor,5
Migration Path,5
Expedition Map,5
Song of Creation,5
Case of the Locked Hothouse,5
Phyrexian Arena,5
Bigger on the Inside,5
Mana Cannons,5
Aqueous Form,5
Jared Carthalion,5
"Kiora, Behemoth Beckoner",5
Dark Depths,5
Talisman of Resilience,5
Talisman of Progress,5
"Yarok, the Desecrated",1
