card name,synergy %
Wrenn and Realmbreaker,8
Decanter of Endless Water,8
Fierce Guardianship,7
Vampiric Tutor,7
Generous Gift,7
Reality Shift,7
Crosis's Charm,7
Frantic Search,7
Deathsprout,7
Temur Charm,7
Revitalizing Repast,7
Culling Ritual,7
Death Begets Life,7
Inspired Ultimatum,7
Rise of the Witch-king,7
Phyrexian Arena,7
Primeval Bounty,7
Mana Cannons,7
Felidar Retreat,7
Burgeoning,7
Sultai Ascendancy,7
Widespread Thieving,7
Zendikar's Roil,7
Insidious Roots,7
Jared Carthalion,7
Shifting Woodland,7
Temple of the False God,7
Talisman of Resilience,7
Talisman of Curiosity,7
Talisman of Dominance,7
Planar Genesis,6
Chaos Warp,6
Deadly Dispute,6
Abrupt Decay,6
Bedevil,6
Joint Exploration,6
Jeskai Charm,6
Cabaretti Charm,6
Swan Song,6
Anguished Unmaking,6
Mana Drain,6
Nature's Claim,6
Welcome the Dead,6
Torment of Hailfire,6
Broken Bond,6
Damnation,6
Farewell,6
Scapeshift,6
Titania's Command,6
Emergent Ultimatum,6
Amulet of Vigor,6
Glaive of the Guildpact,6
Animate Dead,6
Aqueous Form,6
Cabaretti Ascendancy,6
Leyline of Anticipation,6
Black Market Connections,6
Moldervine Reclamation,6
Dragonback Assault,6
Guardian Project,6
Grave Pact,6
Wrenn and Seven,6
Nissa of Shadowed Boughs,6
Alchemist's Refuge,6
Vesuva,6
Deadly Rollick,5
Sphinx's Revelation,5
Fact or Fiction,5
Entish Restoration,5
Fell the Profane,5
Dark Ritual,5
Skyshroud Claim,5
In Garruk's Wake,5
The Skullspore Nexus,5
Altar of Dementia,5
Vat of Rebirth,5
Case of the Locked Hothouse,5
The Kami War,5
Abundance,5
Vraska Joins Up,5
Walk-In Closet // Forgotten Cellar,5
Echoing Deeps,5
Phyrexian Tower,5
