card name,synergy %
Crucible of Fire,9
Maddening Hex,9
Sylvan Library,9
Kessig Wolf Run,9
"Yavimaya, Cradle of Growth",9
Component Pouch,9
Izzet Signet,9
Relic of Sauron,9
Berserker's Frenzy,8
Bedevil,8
Despark,8
Growth Spiral,8
Reckless Endeavor,8
Life's Legacy,8
Dread Return,8
Recruitment Drive,8
Breach the Multiverse,8
Necromancy,8
Industrial Advancement,8
Elemental Bond,8
Crucible of the Spirit Dragon,8
Temple of the False God,8
Vault of the Archangel,8
Lapis Orb of Dragonkind,8
Fell the Profane,7
Smuggler's Surprise,7
Void Rend,7
Lae'zel's Acrobatics,7
Unexpected Windfall,7
Withering Torment,7
Sink into Stupor,7
Rakdos Charm,7
Pongify,7
Bala Ged Recovery,7
Persist,7
Rise of the Witch-king,7
Blasphemous Edict,7
Danse Macabre,7
Night's Whisper,7
Majestic Genesis,7
Wayfarer's Bauble,7
Bident of Thassa,7
Evolutionary Leap,7
Warstorm Surge,7
Propaganda,7
Revel in Riches,7
Land Tax,7
Reconnaissance Mission,7
Defense of the Heart,7
Encroaching Dragonstorm,7
"Sarkhan, Fireblood",7
Phyrexian Tower,7
Command Beacon,7
Talisman of Progress,7
Azorius Signet,7
Mana Crypt,7
Dovin's Veto,6
Mystical Tutor,6
Dawn's Truce,6
Return of the Wildspeaker,6
Fact or Fiction,6
Patriarch's Bidding,6
Culling Ritual,6
Agadeem's Awakening,6
Thunderwave,6
Ponder,6
Incarnation Technique,6
Unburial Rites,6
Attempted Murder,6
Sign in Blood,6
Stitch Together,6
Circuits Act,6
Wrath of God,6
Rishkar's Expertise,6
Clown Car,6
The Skullspore Nexus,6
Whispersilk Cloak,6
Treasure Chest,6
Whip of Erebos,6
Ashnod's Altar,6
Aggravated Assault,6
Monstrous Vortex,6
Rising of the Day,6
Frostcliff Siege,6
Guardian Project,6
Three Tree City,6
Mistrise Village,6
Shifting Woodland,6
"Shizo, Death's Storehouse",6
Talisman of Resilience,6
Golgari Signet,6
Luck Bobblehead,6
Dragonstorm Globe,6
Herd Heirloom,6
Sword of Hours,5
Mithril Coat,5
Virtue of Persistence,5
Lurking Predators,5
Utopia Sprawl,5
Phyrexian Reclamation,5
Wild Growth,5
Night Shift of the Living Dead,5
Ripples of Undeath,5
Alchemist's Talent,5
Kaito Shizuki,5
Spinerock Knoll,5
"Eiganjo, Seat of the Empire",5
Minas Tirith,5
Gruul Signet,5
Kaalia of the Vast,1
