card name,synergy %
Dromoka's Command,9
Time Wipe,9
Thoughtcast,9
Victimize,9
The Great Henge,9
Skullclamp,9
Aqueous Form,9
Temur Ascendancy,9
Warleader's Call,9
Aggravated Assault,9
Anointed Procession,9
Wild Growth,9
Teleportation Circle,9
Parallel Lives,9
Steel of the Godhead,9
"Calix, Destiny's Hand",9
Cabal Coffers,9
Urza's Saga,9
Slayers' Stronghold,9
Academy Ruins,9
Arena of Glory,9
"Urborg, Tomb of Yawgmoth",9
Riptide Gearhulk,8
Ancient Tomb,8
Sultai Charm,8
Malakir Rebirth,8
Vindicate,8
Expressive Iteration,8
Sign in Blood,8
Irenicus's Vile Duplication,8
Explore,8
Windfall,8
Mana Geyser,8
Gamble,8
Bala Ged Recovery,8
Resurgent Belief,8
Damnation,8
Preordain,8
Night's Whisper,8
Idol of Oblivion,8
Oni-Cult Anvil,8
Mithril Coat,8
Sylvan Library,8
Hardened Scales,8
Guardian Project,8
Animate Dead,8
Darksteel Mutation,8
Sphere of Safety,8
Reconnaissance,8
Land Tax,8
War Room,8
Darksteel Citadel,8
Selesnya Signet,8
Bolas's Citadel,7
Decimate,7
Villainous Wealth,7
Diabolic Tutor,7
Read the Bones,7
Wrath of God,7
Overwhelming Stampede,7
Sensei's Divining Top,7
Conjurer's Closet,7
Paradox Haze,7
The First Iroan Games,7
Aura Shards,7
Warstorm Surge,7
Moldervine Reclamation,7
Elspeth Conquers Death,7
Rising of the Day,7
Secret Plans,7
The Eldest Reborn,7
Leyline of Anticipation,7
Passionate Archaeologist,7
"Takenuma, Abandoned Mire",7
Command Beacon,7
Inventors' Fair,7
"Eiganjo, Seat of the Empire",7
Minas Tirith,7
Ancient Den,7
Relic of Sauron,7
Fire Diamond,7
Sunbillow Verge,6
Bleachbone Verge,6
The One Ring,6
"Urza, Lord High Artificer",6
Grand Arbiter Augustin IV,6
Blasphemous Edict,6
Idyllic Tutor,6
Harmonize,6
Breach the Multiverse,6
Tempt with Discovery,6
Rise of the Witch-king,6
Ashnod's Altar,6
Mystic Forge,6
Hedron Archive,6
Ichor Wellspring,6
Bident of Thassa,6
"Ozolith, the Shattered Spire",6
Thopter Spy Network,6
Tribute to the World Tree,6
Curse of Opulence,6
Virtue of Knowledge,6
"Teferi, Time Raveler",6
"Saheeli, Sublime Artificer",6
"Daretti, Scrap Savant",6
Creeping Tar Pit,6
Karn's Bastion,6
"Yavimaya, Cradle of Growth",6
Archway of Innovation,6
Machine God's Effigy,6
Talisman of Unity,6
Everflowing Chalice,6
Liquimetal Torque,6
Gilded Lotus,6
Tom Bombadil,5
Mana Vault,5
Sculpting Steel,5
Unwinding Clock,5
"Dihada, Binder of Wills",5
"Venser, the Sojourner",5
"Tezzeret, Master of the Bridge",5
Narset of the Ancient Way,5
Maze of Ith,5
Spinerock Knoll,5
Phyrexian Tower,5
Access Tunnel,5
Decanter of Endless Water,5
Mana Crypt,5
Midnight Clock,5
