card name,synergy %
Fell the Profane,10
Entomb,10
Bala Ged Recovery,10
Living Death,10
Patriarch's Bidding,10
Buried Alive,10
Greater Good,10
Black Market Connections,10
Encroaching Dragonstorm,10
Liliana's Mastery,10
Unnatural Growth,10
Elemental Bond,10
Kessig Wolf Run,10
Crucible of the Spirit Dragon,10
Golgari Signet,10
Chromatic Lantern,10
Vampiric Tutor,9
Fierce Guardianship,9
Jeska's Will,9
Deadly Rollick,9
Klauth's Will,9
Mortify,9
Soul Manipulation,9
Blasphemous Edict,9
Skyshroud Claim,9
Night's Whisper,9
There and Back Again,9
Dreadhorde Invasion,9
Monastery Siege,9
Roiling Dragonstorm,9
The Kami War,9
Three Tree City,9
Castle Locthwain,9
Unholy Grotto,9
Mosswort Bridge,9
Witch's Cottage,9
Temple of the False God,9
Azorius Signet,9
Talisman of Resilience,9
Tragic Slip,8
Deflecting Swat,8
Frantic Search,8
Boros Charm,8
Read the Bones,8
Rise of the Dark Realms,8
Whip of Erebos,8
Open the Graves,8
Black Market,8
Journey to Eternity,8
Renewed Solidarity,8
Acolyte of Bahamut,8
The Meathook Massacre,8
Breaching Dragonstorm,8
Invasion of Tarkir,8
"Nicol Bolas, Dragon-God",8
Sarkhan the Masterless,8
Cabal Stronghold,8
Gruul Signet,8
Bolas's Citadel,7
Revitalizing Repast,7
Rise of the Dread Marn,7
Drown in the Loch,7
Tear Asunder,7
Kindred Dominance,7
Diabolic Tutor,7
Will of the Sultai,7
Primevals' Glorious Rebirth,7
Haunting Voyage,7
Rise of the Witch-king,7
Farewell,7
Conduit of Worlds,7
Phyrexian Reclamation,7
Bastion of Remembrance,7
Frontier Siege,7
Molten Echoes,7
Moldervine Reclamation,7
Oversold Cemetery,7
Dictate of Erebos,7
Mystic Remora,7
Field of the Dead,7
Crypt of Agadeem,7
"Nykthos, Shrine to Nyx",7
Spinerock Knoll,7
Vault of the Archangel,7
Kher Keep,7
Talisman of Progress,7
Izzet Signet,7
Sky Diamond,7
Dragonstorm Globe,7
Ancient Tomb,6
Fearsome Awakening,6
Diabolic Intent,6
Culling Ritual,6
Explore,6
Agadeem's Awakening,6
Vindicate,6
Windfall,6
Dark Salvation,6
Austere Command,6
Vanquisher's Banner,6
Altar of Dementia,6
Leyline of Mutation,6
Insidious Roots,6
Deathreap Ritual,6
Awaken the Honored Dead,6
Guardian Project,6
"Liliana, Untouched by Death",6
Mystic Sanctuary,6
Arena of Glory,6
Accursed Duneyard,6
Shifting Woodland,6
Boros Signet,6
Talisman of Creativity,6
Enlightened Tutor,5
Crippling Fear,5
Life from the Loam,5
Unburial Rites,5
Lich-Knights' Conquest,5
Bootleggers' Stash,5
Ichormoon Gauntlet,5
Up the Beanstalk,5
"Eiganjo, Seat of the Empire",5
Decanter of Endless Water,5
Herd Heirloom,5
Mox Jasper,5
Talisman of Conviction,5
Ghoulcaller Gisa,4
"Wilhelt, the Rotcleaver",2
