card name,synergy %
Ponder,7
Preordain,7
Casualties of War,7
Patriarch's Bidding,7
Windfall,7
Beastmaster Ascension,7
Branching Evolution,7
Reconnaissance Mission,7
Etchings of the Chosen,7
Simic Ascendancy,7
Warstorm Surge,7
Whirlwind of Thought,7
Mystic Remora,7
"Yavimaya, Cradle of Growth",7
"Urborg, Tomb of Yawgmoth",7
Selesnya Signet,7
Talisman of Unity,7
Pongify,6
Atomize,6
Mutational Advantage,6
Fact or Fiction,6
Return to Nature,6
Raise the Palisade,6
Time Wipe,6
Sign in Blood,6
Read the Bones,6
Overwhelming Stampede,6
Bala Ged Recovery,6
Vindicate,6
Villainous Wealth,6
Idol of Oblivion,6
Ashnod's Altar,6
Banner of Kinship,6
Binding the Old Gods,6
Cathars' Crusade,6
Parallel Lives,6
Sanguine Bond,6
Rising of the Day,6
Tribute to the World Tree,6
Wild Growth,6
Maelstrom Nexus,6
Growing Rites of Itlimoc,6
Felidar Retreat,6
Intangible Virtue,6
All-Out Assault,6
The Kami War,6
Bastion of Remembrance,6
Elemental Bond,6
Brokers Ascendancy,6
Leyline of Mutation,6
Flowering of the White Tree,6
Renewed Solidarity,6
Elven Chorus,6
Unnatural Growth,6
"Otawara, Soaring City",6
Mortuary Mire,6
Alchemist's Refuge,6
Mystic Sanctuary,6
Karn's Bastion,6
Desolate Lighthouse,6
"Takenuma, Abandoned Mire",6
Blasphemous Edict,5
Stump Stomp,5
Diabolic Tutor,5
Maskwood Nexus,5
Lifecrafter's Bestiary,5
Windcrag Siege,5
Sarkhan Unbroken,5
Castle Ardenvale,5
"Oran-Rief, the Vastwood",5
