card name,synergy %
Sarkhan's Unsealing,9
Leyline of Mutation,9
Sarkhan the Mad,9
Three Tree City,9
Gruul Signet,9
Talisman of Indulgence,9
Demand Answers,8
Anguished Unmaking,8
Foul-Tongue Invocation,8
Teferi's Protection,8
Mana Drain,8
Ruinous Ultimatum,8
Sign in Blood,8
Diabolic Tutor,8
Buried Alive,8
Coiling Rebirth,8
Hazoret's Monument,8
Breaching Dragonstorm,8
Rising of the Day,8
There and Back Again,8
"Urborg, Tomb of Yawgmoth",8
Charcoal Diamond,8
Sky Diamond,8
Darksteel Ingot,8
Assassin's Trophy,7
Abrade,7
Utter End,7
Vandalblast,7
Read the Bones,7
Dragonstorm,7
Draconic Intervention,7
Drown in Ichor,7
Living Death,7
Ever After,7
Zombify,7
Rishkar's Expertise,7
Vanquisher's Banner,7
The Kami War,7
Phyrexian Arena,7
"Nicol Bolas, Dragon-God",7
"Sarkhan, Dragonsoul",7
Mosswort Bridge,7
Fierce Guardianship,6
Harrow,6
Breath Weapon,6
Fact or Fiction,6
Three Steps Ahead,6
Dispelling Exhale,6
An Offer You Can't Refuse,6
Genesis Ultimatum,6
Kindred Dominance,6
Settle the Score,6
Toxic Deluge,6
Urban Evolution,6
Beacon of Unrest,6
The Great Henge,6
Bident of Thassa,6
Sneak Attack,6
Rite of the Dragoncaller,6
Ever-Watching Threshold,6
Fires of Yavimaya,6
"Ugin, the Spirit Dragon",6
"Ashiok, Dream Render",6
"Nicol Bolas, Planeswalker",6
"Vronos, Masked Inquisitor",6
"Nicol Bolas, God-Pharaoh",6
"Kiora, Behemoth Beckoner",6
Cave of the Frost Dragon,6
Spinerock Knoll,6
"Otawara, Soaring City",6
Mystic Sanctuary,6
"Takenuma, Abandoned Mire",6
Golgari Signet,6
Decanter of Endless Water,6
Orzhov Signet,6
Vampiric Tutor,5
Damnation,5
Raise the Palisade,5
Up the Beanstalk,5
Monstrous Vortex,5
Feywild Visitor,5
Arena of Glory,5
Gilded Lotus,5
Boros Signet,5
