card name,synergy %
Withering Torment,11
Rootborn Defenses,11
Valakut Awakening,11
Eerie Ultimatum,11
Zenith Festival,11
Bala Ged Recovery,11
Urza's Ruinous Blast,11
Mana Geyser,11
Skyshroud Claim,11
Fist of Suns,11
Orb of Dragonkind,11
Wayfarer's Bauble,11
Urza's Incubator,11
Panharmonicon,11
Phyrexian Arena,11
Birthing Ritual,11
Up the Beanstalk,11
Goblin Bombardment,11
Mines of Moria,11
War Room,11
Herd Heirloom,11
Gruul Signet,11
Tibalt's Trickery,10
Wear // Tear,10
Swan Song,10
Draconic Lore,10
Brainstorm,10
Demand Answers,10
Stubborn Denial,10
Diabolic Intent,10
Blood Money,10
Rise of the Witch-king,10
Birthing Pod,10
Parallel Lives,10
Evolutionary Leap,10
Dragonback Assault,10
Rain of Riches,10
Industrial Advancement,10
Shadow in the Warp,10
There and Back Again,10
Treasure Vault,10
Thought Vessel,10
Ancient Tomb,9
Sarkhan's Triumph,9
Pongify,9
Ghostly Flicker,9
Lightning Bolt,9
Genesis Ultimatum,9
Sevinne's Reclamation,9
Seize the Spoils,9
Culling Ritual,9
The Reaver Cleaver,9
Flowering of the White Tree,9
Mystic Remora,9
Frontier Siege,9
"Sivitri, Dragon Master",9
Temple of the False God,9
"Urborg, Tomb of Yawgmoth",9
Talisman of Progress,9
Gamble,8
Damnation,8
Damn,8
Idol of Oblivion,8
Vat of Rebirth,8
Monster Manual,8
Doubling Season,8
Roiling Dragonstorm,8
Phyrexian Reclamation,8
Crucible of Fire,8
Land Tax,8
Fable of the Mirror-Breaker,8
"Sokenzan, Crucible of Defiance",8
"Yavimaya, Cradle of Growth",8
Command Beacon,8
Chromatic Lantern,8
Azorius Signet,8
Dragonstorm Globe,8
Talisman of Resilience,8
Seize the Spotlight,7
Brass's Bounty,7
Night's Whisper,7
Phyrexian Altar,7
Hazoret's Monument,7
Impact Tremors,7
Unnatural Growth,7
Sylvan Library,7
Journey to Eternity,7
Guardian Project,7
"Sarkhan, Fireblood",7
"Kiora, Behemoth Beckoner",7
Slayers' Stronghold,7
Crucible of the Spirit Dragon,7
Golgari Signet,7
Fire Diamond,7
Mox Jasper,7
Trouble in Pairs,6
Bolas's Citadel,6
Migration Path,6
Lich-Knights' Conquest,6
Explore,6
Decimate,6
Patriarch's Bidding,6
Ponder,6
Last March of the Ents,6
Wrath of God,6
Selvala's Stampede,6
Irenicus's Vile Duplication,6
Chain Reaction,6
Bident of Thassa,6
Sundial of the Infinite,6
Glittering Stockpile,6
Staff of the Storyteller,6
Descent into Avernus,6
Moldervine Reclamation,6
Invasion of Tarkir,6
High Market,6
"Nykthos, Shrine to Nyx",6
Cabal Coffers,6
Urza's Saga,6
Liquimetal Torque,6
Talisman of Curiosity,6
Simic Signet,6
The One Ring,5
Buried Alive,5
Agadeem's Awakening,5
Brass's Tunnel-Grinder,5
Doors of Durin,5
"Chandra, Torch of Defiance",5
"Elspeth, Storm Slayer",5
Restless Bivouac,5
"Valakut, the Molten Pinnacle",5
Castle Embereth,5
Patriar's Seal,5
