card name,synergy %
Talisman of Dominance,11
Flare of Fortitude,10
Flawless Maneuver,10
Growth Spiral,10
Inkshield,10
Thrill of Possibility,10
An Offer You Can't Refuse,10
Plumb the Forbidden,10
Corrupted Conviction,10
Rootborn Defenses,10
Brainstorm,10
Night's Whisper,10
Ribbons of the Reikai,10
Dread Return,10
Archaeomancer's Map,10
Grave Pact,10
Land Tax,10
Bard Class,10
The Kenriths' Royal Funeral,10
Reflections of Littjara,10
Call of the Ring,10
"Liliana, Dreadhorde General",10
War Room,10
Rogue's Passage,10
"Urborg, Tomb of Yawgmoth",10
Dawn's Truce,9
Reprieve,9
Return of the Wildspeaker,9
Fell the Profane,9
Rishkar's Expertise,9
Vindicate,9
Sign in Blood,9
"Ozolith, the Shattered Spire",9
Sanctum of All,9
Dictate of Erebos,9
Ghostly Prison,9
Breath of the Sleepless,9
Sneak Attack,9
Black Market,9
Rakdos Joins Up,9
Dragon Tempest,9
Kaya the Inexorable,9
Sarkhan Unbroken,9
Restless Bivouac,9
Monumental Henge,9
Castle Locthwain,9
Izzet Signet,9
Selesnya Signet,9
Akroma's Will,8
Eerie Interlude,8
Deadly Rollick,8
Wrath of God,8
Kaya's Wrath,8
Blasphemous Edict,8
Kamahl's Druidic Vow,8
Altar of Dementia,8
Birthing Pod,8
Herald's Horn,8
Pearl Medallion,8
Oketra's Monument,8
Heroes' Podium,8
Blade of Selves,8
Izzet Generatorium,8
Intangible Virtue,8
Guardian Project,8
Leyline of Mutation,8
Imprisoned in the Moon,8
Phyrexian Reclamation,8
Funeral Room // Awakening Hall,8
"Kaya, Geist Hunter",8
Temple of the False God,8
Mines of Moria,8
Westvale Abbey,8
Arena of Glory,8
Lapis Orb of Dragonkind,8
Patriar's Seal,8
Talisman of Unity,8
The One Ring,7
Ancient Tomb,7
Cauldron Haze,7
Bedevil,7
Rakdos Charm,7
Mana Drain,7
Worldly Tutor,7
Deflecting Palm,7
Agadeem's Awakening,7
Skyshroud Claim,7
Read the Bones,7
Harmonize,7
Bala Ged Recovery,7
Vanquish the Horde,7
Staff of the Storyteller,7
Sword of the Animist,7
Mystic Remora,7
Propaganda,7
Birthing Ritual,7
Abzan Ascendancy,7
Branching Evolution,7
"Sivitri, Dragon Master",7
"Shinka, the Bloodsoaked Keep",7
Mosswort Bridge,7
Slayers' Stronghold,7
"Emeria, the Sky Ruin",7
"Nykthos, Shrine to Nyx",7
Chromatic Lantern,7
Midnight Clock,7
Mox Amber,7
Trouble in Pairs,6
Crux of Fate,6
Storm of Souls,6
Rip Apart,6
Lingering Souls,6
Come Back Wrong,6
Shamanic Revelation,6
Devouring Greed,6
Time Wipe,6
Ponder,6
Illusionist's Bracers,6
Monster Manual,6
The Eternal Wanderer,6
"Elspeth, Storm Slayer",6
Spymaster's Vault,6
Urza's Saga,6
Great Hall of the Citadel,6
Windbrisk Heights,6
Castle Ardenvale,6
Barad-dûr,6
Marble Diamond,6
Dragon's Hoard,6
Sky Diamond,6
Gamble,5
Shadow Summoning,5
Fell the Mighty,5
"Andúril, Flame of the West",5
Mithril Coat,5
Invasion of Fiora,5
Mortuary Mire,5
Buried Ruin,5
Shifting Woodland,5
Fountainport,5
Gruul Signet,5
Carnelian Orb of Dragonkind,5
Herd Heirloom,5
"Millicent, Restless Revenant",3
