card name,synergy %
Skyshroud Claim,8
Night's Whisper,8
Finale of Devastation,8
Shamanic Revelation,8
Wayfarer's Bauble,8
The One Ring,8
Warleader's Call,8
Anointed Procession,8
Guardian Project,8
Kindred Discovery,8
Sterling Grove,8
Exploration,8
Phyrexian Tower,8
Selesnya Signet,8
Talisman of Unity,8
"Jodah, the Unifier",7
Ureni of the Unwritten,7
Bleachbone Verge,7
Chrome Mox,7
Sign in Blood,7
Harmonize,7
Sevinne's Reclamation,7
Expressive Iteration,7
Blasphemous Edict,7
Time Wipe,7
Ashnod's Altar,7
Fist of Suns,7
Lotus Petal,7
Bolas's Citadel,7
Herald's Horn,7
Utopia Sprawl,7
Parallel Lives,7
Maelstrom Nexus,7
Brokers Ascendancy,7
The Kami War,7
Felidar Retreat,7
"Teferi, Time Raveler",7
"Eiganjo, Seat of the Empire",7
Alchemist's Refuge,7
Cabal Coffers,7
Shifting Woodland,7
Hall of Heliod's Generosity,7
Underworld Breach,6
Imperial Seal,6
Damnation,6
Read the Bones,6
Stump Stomp,6
Vindicate,6
Buried Alive,6
Bident of Thassa,6
Wishclaw Talisman,6
Blind Obedience,6
Jeskai Ascendancy,6
Insidious Roots,6
All-Out Assault,6
Binding the Old Gods,6
Simic Ascendancy,6
Tribute to the World Tree,6
Bastion of Remembrance,6
Branching Evolution,6
Windcrag Siege,6
Minas Tirith,6
Urza's Saga,6
Slayers' Stronghold,6
Seat of the Synod,6
Gaea's Cradle,6
Mana Vault,6
Mana Crypt,6
Genesis Ultimatum,5
Wrath of God,5
Gitaxian Probe,5
Neoform,5
Diabolic Tutor,5
Distant Melody,5
Rise of the Witch-king,5
Conduit of Worlds,5
Leyline of Mutation,5
Goblin Bombardment,5
Beastmaster Ascension,5
Sanguine Bond,5
Darksteel Mutation,5
Land Tax,5
Growing Rites of Itlimoc,5
"Oko, Thief of Crowns",5
Three Tree City,5
Arena of Glory,5
Ancient Den,5
"Sunhome, Fortress of the Legion",5
Patchwork Banner,5
