card name,synergy %
Kindred Dominance,7
Will of the Temur,7
Painful Truths,7
Farewell,7
Ruby Medallion,7
Fires of Yavimaya,7
Monstrous Vortex,7
Dragonback Assault,7
Shadow in the Warp,7
Palace Siege,7
Rite of the Dragoncaller,7
Sarkhan's Unsealing,7
Lurking Predators,7
"Sarkhan, Dragonsoul",7
Cascading Cataracts,7
Cave of the Frost Dragon,7
Dimir Signet,7
Fierce Guardianship,6
Thrill of Possibility,6
Unexpected Windfall,6
Despark,6
Entish Restoration,6
Abrade,6
Dispelling Exhale,6
Harmonize,6
Haunting Voyage,6
Migration Path,6
Austere Command,6
Mana Geyser,6
Explosive Vegetation,6
Decimate,6
Hazoret's Monument,6
Quicksilver Amulet,6
Gratuitous Violence,6
Aggravated Assault,6
Outpost Siege,6
Parallel Lives,6
Rising of the Day,6
Animate Dead,6
The Kami War,6
Annie Joins Up,6
Dragon Cultist,6
Propaganda,6
"Yavimaya, Cradle of Growth",6
Bonders' Enclave,6
Simic Signet,6
Talisman of Indulgence,6
Talisman of Impulse,6
Enlightened Tutor,5
Rakdos Charm,5
Mortify,5
Putrefy,5
Reality Shift,5
Majestic Genesis,5
Doubling Season,5
"Kiora, Behemoth Beckoner",5
"Nicol Bolas, Dragon-God",5
"Otawara, Soaring City",5
Command Beacon,5
Decanter of Endless Water,5
