card name,synergy %
"Aurelia, the Warleader",8
Enduring Vitality,8
"Miirym, Sentinel Wyrm",8
"Sisay, Weatherlight Captain",8
"Etali, Primal Conqueror",8
Neoform,8
Wheel of Fortune,8
Skyshroud Claim,8
Explore,8
Necropotence,8
Blind Obedience,8
Warleader's Call,8
Kessig Wolf Run,8
"Eiganjo, Seat of the Empire",8
Cabal Coffers,8
Temple of the False God,8
Mox Amber,8
Selesnya Signet,8
Relic of Sauron,8
"Atraxa, Praetors' Voice",7
Temur Battlecrier,7
Read the Bones,7
Expressive Iteration,7
Mana Geyser,7
Mnemonic Betrayal,7
Rite of Flame,7
Fabricate,7
Blasphemous Edict,7
Time Wipe,7
Damnation,7
Villainous Wealth,7
Sensei's Divining Top,7
Fist of Suns,7
Jeweled Lotus,7
The Great Henge,7
Ashnod's Altar,7
Carpet of Flowers,7
Kindred Discovery,7
Trouble in Pairs,7
Anointed Procession,7
Utopia Sprawl,7
"Narset, Parter of Veils",7
Phyrexian Tower,7
Seat of the Synod,7
Shifting Woodland,7
Mosswort Bridge,7
Cursed Mirror,7
Thran Dynamo,7
Decimate,6
Rishkar's Expertise,6
Treasure Cruise,6
Wrath of God,6
Distant Melody,6
Bident of Thassa,6
Jeskai Ascendancy,6
Windcrag Siege,6
Doubling Season,6
Brokers Ascendancy,6
The Kami War,6
Guardian Project,6
Goblin Bombardment,6
Invasion of Ikoria,6
"Tamiyo, Field Researcher",6
"Oko, Thief of Crowns",6
"Dihada, Binder of Wills",6
Great Furnace,6
Slayers' Stronghold,6
"Minamo, School at Water's Edge",6
Minas Tirith,6
Mistrise Village,6
Arena of Glory,6
Ancient Den,6
Fire Diamond,6
Midnight Clock,6
Everflowing Chalice,6
Charcoal Diamond,6
Sky Diamond,6
Liquimetal Torque,6
Green Sun's Zenith,5
Beseech the Mirror,5
Herald's Horn,5
Land Tax,5
All-Out Assault,5
Leyline of Mutation,5
Sterling Grove,5
Reconnaissance Mission,5
Teferi's Ageless Insight,5
"Saheeli, Sublime Artificer",5
"Elspeth, Sun's Champion",5
Buried Ruin,5
War Room,5
Hall of Heliod's Generosity,5
Decanter of Endless Water,5
The Ur-Dragon,0
