card name,synergy %
Spinerock Knoll,8
"Yavimaya, Cradle of Growth",8
Brainstorm,7
Rapid Hybridization,7
Feed the Swarm,7
Faithless Looting,7
Shadow in the Warp,7
Sylvan Library,7
Molten Echoes,7
Animate Dead,7
Monstrous Vortex,7
Bower Passage,7
Mystic Remora,7
"Ugin, the Spirit Dragon",7
"Otawara, Soaring City",7
Command Beacon,7
Talisman of Indulgence,7
Hunter's Insight,6
Big Score,6
Silumgar's Scorn,6
Dark Ritual,6
Despark,6
Eladamri's Call,6
Entish Restoration,6
Bedevil,6
Majestic Genesis,6
Fearsome Awakening,6
Primevals' Glorious Rebirth,6
Victimize,6
Migration Path,6
Raise the Palisade,6
Toxic Deluge,6
Dragon Arch,6
Ruby Medallion,6
Vanquisher's Banner,6
There and Back Again,6
Defense of the Heart,6
Black Market Connections,6
Lurking Predators,6
Doubling Season,6
Rising of the Day,6
"Kiora, Behemoth Beckoner",6
Bonders' Enclave,6
Thran Dynamo,6
The One Ring,5
Pongify,5
Abrade,5
Unexpected Windfall,5
Haunting Voyage,5
Decimate,5
Annie Joins Up,5
Phyrexian Arena,5
Monastery Siege,5
War Room,5
Simic Signet,5
Mana Crypt,5
