card name,synergy %
Monster Manual,7
Fist of Suns,7
Teval's Judgment,7
Corroding Dragonstorm,7
Ghostly Prison,7
Monstrous Vortex,7
Kozilek's Unsealing,7
Animate Dead,7
Caretaker's Talent,7
Leyline of Mutation,7
Three Tree City,7
Rogue's Passage,7
Thought Vessel,7
Rakdos Signet,7
Izzet Signet,7
Enlightened Tutor,6
Stroke of Midnight,6
Frantic Search,6
Grisly Salvage,6
Spectral Denial,6
Heliod's Intervention,6
Klauth's Will,6
Raise the Palisade,6
Dragonclaw Strike,6
Inspired Ultimatum,6
Victimize,6
Perennation,6
Rite of Replication,6
Vandalblast,6
Ondu Inversion,6
Vanquish the Horde,6
Conjurer's Closet,6
Rediscover the Way,6
Ripples of Undeath,6
Mirari's Wake,6
Phyrexian Arena,6
Invasion of Tarkir,6
"Elspeth, Storm Slayer",6
"Sivitri, Dragon Master",6
Crucible of the Spirit Dragon,6
"Eiganjo, Seat of the Empire",6
Command Beacon,6
Talisman of Resilience,6
Chromatic Lantern,6
Lapis Orb of Dragonkind,6
Kindred Dominance,5
Emergent Ultimatum,5
Villainous Wealth,5
Agadeem's Awakening,5
Exsanguinate,5
Blasphemous Edict,5
Damnation,5
Hollowmurk Siege,5
Jeskai Ascendancy,5
Warstorm Surge,5
Mystic Sanctuary,5
Cabal Coffers,5
Talisman of Curiosity,5
Cursed Mirror,5
"Ganax, Astral Hunter // Feywild Visitor",2
"Eluge, the Shoreless Sea",0
