card name,synergy %
Inspiring Call,8
Fell the Profane,8
Diabolic Intent,8
Decimate,8
Skyshroud Claim,8
Villainous Wealth,8
Shamanic Revelation,8
Blasphemous Edict,8
Harmonize,8
Sevinne's Reclamation,8
Ashnod's Altar,8
Guardian Project,8
Kindred Discovery,8
Aura Shards,8
Parallel Lives,8
Phyrexian Tower,8
"Eiganjo, Seat of the Empire",8
"Yavimaya, Cradle of Growth",8
Minas Tirith,8
Bleachbone Verge,7
Read the Bones,7
Damnation,7
Finale of Devastation,7
Expressive Iteration,7
Time Wipe,7
Mana Geyser,7
Bala Ged Recovery,7
Lotus Petal,7
Fist of Suns,7
Herald's Horn,7
Bident of Thassa,7
Maelstrom Nexus,7
Brokers Ascendancy,7
The Kami War,7
Blind Obedience,7
Utopia Sprawl,7
"Teferi, Time Raveler",7
Urza's Saga,7
Seat of the Synod,7
Chrome Mox,7
Mana Vault,7
Underworld Breach,6
Vindicate,6
Wrath of God,6
Fabricate,6
Imperial Seal,6
Gitaxian Probe,6
Buried Alive,6
Exsanguinate,6
Diabolic Tutor,6
Stump Stomp,6
Wishclaw Talisman,6
Jeskai Ascendancy,6
Sterling Grove,6
Land Tax,6
Bastion of Remembrance,6
Exploration,6
All-Out Assault,6
Branching Evolution,6
Tribute to the World Tree,6
Goblin Bombardment,6
Felidar Retreat,6
Windcrag Siege,6
Simic Ascendancy,6
Sanguine Bond,6
Leyline of Mutation,6
Necropotence,6
Unnatural Growth,6
Binding the Old Gods,6
Beastmaster Ascension,6
Hall of Heliod's Generosity,6
Alchemist's Refuge,6
Arena of Glory,6
Slayers' Stronghold,6
Shifting Woodland,6
Three Tree City,6
Great Furnace,6
Ancient Den,6
Mana Crypt,6
Cursed Mirror,6
Midnight Clock,6
Patchwork Banner,6
Distant Melody,5
Genesis Ultimatum,5
Wheel of Fortune,5
"Ozolith, the Shattered Spire",5
Sensei's Divining Top,5
Idol of Oblivion,5
Insidious Roots,5
Darksteel Mutation,5
"Oko, Thief of Crowns",5
"Tamiyo, Field Researcher",5
War Room,5
Gaea's Cradle,5
Academy Ruins,5
Castle Ardenvale,5
Fire Diamond,5
Charcoal Diamond,5
Mox Opal,5
"Wilhelt, the Rotcleaver",3
