card name,synergy %
Exquisite Blood,8
Land Tax,8
Kindred Discovery,8
Brokers Ascendancy,8
"Teferi, Time Raveler",8
Kessig Wolf Run,8
Seat of the Synod,8
"Yavimaya, Cradle of Growth",8
Phyrexian Tower,8
Urza's Saga,8
Talisman of Curiosity,8
Fracture,7
Utter End,7
Inkshield,7
Nature's Claim,7
Naya Charm,7
Entomb,7
Chord of Calling,7
Ephemerate,7
Preordain,7
Culling Ritual,7
Wrath of God,7
Imperial Seal,7
Time Wipe,7
Sign in Blood,7
Rishkar's Expertise,7
Harmonize,7
Read the Bones,7
Vindicate,7
Fist of Suns,7
Lotus Petal,7
Ashnod's Altar,7
Sword of the Animist,7
Wishclaw Talisman,7
Bident of Thassa,7
Idol of Oblivion,7
Sterling Grove,7
All-Out Assault,7
Enchantress's Presence,7
Felidar Retreat,7
Exploration,7
Windcrag Siege,7
The Kami War,7
"Urborg, Tomb of Yawgmoth",7
Temple of the False God,7
Mosswort Bridge,7
Hall of Heliod's Generosity,7
Gaea's Cradle,7
Slayers' Stronghold,7
Chrome Mox,7
Simic Signet,7
Mana Crypt,7
Gruul Signet,7
Mana Vault,7
"Kinnan, Bonder Prodigy",6
Fell the Profane,6
Neoform,6
Bala Ged Recovery,6
Eldritch Evolution,6
Fabricate,6
Explore,6
Sunforger,6
Pearl Medallion,6
Vanquisher's Banner,6
Darksteel Mutation,6
Bastion of Remembrance,6
Maelstrom Nexus,6
Rising of the Day,6
Tribute to the World Tree,6
Cathars' Crusade,6
Leyline of Mutation,6
Teferi's Ageless Insight,6
Shared Animosity,6
Beastmaster Ascension,6
Caretaker's Talent,6
Trouble in Pairs,6
"Narset, Parter of Veils",6
"Tamiyo, Field Researcher",6
"Oko, Thief of Crowns",6
Mystic Sanctuary,6
Three Tree City,6
Academy Ruins,6
Castle Ardenvale,6
"Sunhome, Fortress of the Legion",6
Karn's Bastion,6
Patchwork Banner,6
Open the Armory,5
Distant Melody,5
Blasphemous Edict,5
"Ozolith, the Shattered Spire",5
Izzet Generatorium,5
Time Sieve,5
Panharmonicon,5
"Dihada, Binder of Wills",5
"Saheeli, Sublime Artificer",5
"Nicol Bolas, Dragon-God",5
"Elspeth, Sun's Champion",5
Ancient Den,5
War Room,5
The Shire,5
Great Furnace,5
"Sokenzan, Crucible of Defiance",5
Cabal Coffers,5
Windbrisk Heights,5
Arena of Glory,5
Talisman of Impulse,5
Mox Diamond,5
Talisman of Resilience,5
