card name,synergy %
Zenith Festival,8
Ruby Medallion,8
Molten Echoes,8
There and Back Again,8
Parallel Lives,8
Thought Vessel,8
Talisman of Dominance,8
Enlightened Tutor,7
Swan Song,7
Thrill of Possibility,7
Rapid Hybridization,7
Rakdos Charm,7
Hunter's Insight,7
Silumgar's Scorn,7
Despark,7
Kindred Dominance,7
Migration Path,7
Fearsome Awakening,7
Primevals' Glorious Rebirth,7
Bident of Thassa,7
Vanquisher's Banner,7
Rising of the Day,7
Black Market Connections,7
Propaganda,7
Dragonback Assault,7
Phyrexian Arena,7
Bower Passage,7
Shadow in the Warp,7
Monstrous Vortex,7
Animate Dead,7
"Otawara, Soaring City",7
Boros Signet,7
Ancient Tomb,6
"Yuriko, the Tiger's Shadow",6
Entish Restoration,6
Pongify,6
Bolt Bend,6
Austere Command,6
Mana Geyser,6
Decimate,6
Majestic Genesis,6
Hazoret's Monument,6
Dragon Arch,6
Maskwood Nexus,6
Aggravated Assault,6
Annie Joins Up,6
Sylvan Library,6
Doubling Season,6
Lurking Predators,6
"Kiora, Behemoth Beckoner",6
"Yavimaya, Cradle of Growth",6
Simic Signet,6
Talisman of Conviction,6
Dispelling Exhale,5
Dovin's Veto,5
Toxic Deluge,5
Haunting Voyage,5
Raise the Palisade,5
Mystic Remora,5
Defense of the Heart,5
Rite of the Dragoncaller,5
Fire Diamond,5
Decanter of Endless Water,5
Goro-Goro and Satoru,1
