card name,synergy %
Greater Good,6
Kaya the Inexorable,6
"Okina, Temple to the Grandfathers",6
Decanter of Endless Water,6
Gilded Lotus,6
Golgari Signet,6
Orzhov Signet,6
Selesnya Signet,6
Go-Shintai of Life's Origin,5
Accursed Duneyard,5
Vampiric Tutor,5
Harrow,5
Overblaze,5
Reanimate,5
Migration Path,5
Petals of Insight,5
Emergent Ultimatum,5
One with the Multiverse,5
Obscura Ascendancy,5
Ghostly Prison,5
Sanctum of Shattered Heights,5
Karn's Bastion,5
Rogue's Passage,5
Darksteel Ingot,5
Haunted Screen,5
Talisman of Resilience,5
"Atraxa, Praetors' Voice",3
Ezio Auditore da Firenze,3
Frostcliff Siege,3
Meren of Clan Nel Toth,2
