card name,synergy %
Nuclear Fallout,8
Farewell,8
Casualties of War,8
"Matzalantli, the Great Door",8
Essence Anchor,8
Phyrexian Reclamation,8
The Meathook Massacre,8
Necromancy,8
Crawling Sensation,8
Deadbridge Chant,8
Walk-In Closet // Forgotten Cellar,8
Invasion of Tarkir,8
"Grist, the Hunger Tide",8
Cabal Coffers,8
Drownyard Temple,8
Memorial to Folly,8
Drown in Dreams,7
Noxious Revival,7
Revitalizing Repast,7
Abrupt Decay,7
Weather the Storm,7
Lethal Scheme,7
Smuggler's Surprise,7
Auroral Procession,7
Traumatize,7
Genesis Ultimatum,7
Skyshroud Claim,7
Fist of Suns,7
Phyrexian Altar,7
Titans' Nest,7
Seal of Removal,7
Crucible of Fire,7
"Jace, Wielder of Mysteries",7
Timeless Lotus,7
"The Master, Transcendent",6
Ancient Tomb,6
Thassa's Oracle,6
The One Ring,6
Enlightened Tutor,6
Dig Through Time,6
Chaos Warp,6
Despark,6
Dovin's Veto,6
Deflecting Swat,6
Glimpse the Unthinkable,6
Crux of Fate,6
Blasphemous Edict,6
Incarnation Technique,6
Scapeshift,6
Malevolent Rumble,6
Agadeem's Awakening,6
The Great Henge,6
Commander's Sphere,6
Portal to Phyrexia,6
Teeming Dragonstorm,6
Spelunking,6
The Kami War,6
Parallel Lives,6
Annie Joins Up,6
Mirari's Wake,6
Garruk's Uprising,6
"Sarkhan, Fireblood",6
Sarkhan the Masterless,6
Rogue's Passage,6
Golgari Signet,6
Dimir Signet,6
Splendid Reclamation,5
Supreme Verdict,5
Finale of Devastation,5
Faithless Looting,5
Necromantic Selection,5
Doppelgang,5
Amulet of Vigor,5
Ashnod's Altar,5
Leyline of Mutation,5
Sylvan Library,5
Doubling Season,5
"Sarkhan, Dragonsoul",5
"Liliana, Death's Majesty",5
"Oko, Thief of Crowns",5
Temple of the False God,5
Urza's Saga,5
Simic Signet,5
