card name,synergy %
Jugan Defends the Temple,9
Warstorm Surge,9
Mystic Remora,9
Leyline of Mutation,9
Monastery Siege,9
Invasion of Tarkir,9
Sarkhan the Masterless,9
"Sokenzan, Crucible of Defiance",9
Talisman of Conviction,9
Talisman of Curiosity,9
Talisman of Hierarchy,9
Talisman of Indulgence,9
Patchwork Banner,9
Boros Signet,9
Cursed Mirror,9
Vampiric Tutor,8
Jeska's Will,8
Enlightened Tutor,8
Rapid Hybridization,8
Return to Nature,8
Boros Charm,8
Despark,8
Waterlogged Teachings,8
Aetherize,8
Stroke of Midnight,8
Terminate,8
Resculpt,8
Deadly Rollick,8
Swan Song,8
Time Wipe,8
Haunting Voyage,8
Sapphire Medallion,8
Bident of Thassa,8
Phyrexian Arena,8
Frostcliff Siege,8
Annie Joins Up,8
Sanctum of All,8
Wilderness Reclamation,8
"Kiora, Behemoth Beckoner",8
Decanter of Endless Water,8
Midnight Clock,8
Charcoal Diamond,8
Satoru Umezawa,7
Mystical Tutor,7
Opt,7
Harrow,7
Worldly Tutor,7
Ethereal Haze,7
Saw in Half,7
Ruinous Ultimatum,7
Bala Ged Recovery,7
Damn,7
Persist,7
Incarnation Technique,7
Unburial Rites,7
Will of the Temur,7
Patriarch's Bidding,7
Dragonback Assault,7
Corroding Dragonstorm,7
The Dragon-Kami Reborn,7
"Sarkhan, Fireblood",7
Castle Vantress,7
"Urborg, Tomb of Yawgmoth",7
Cabal Coffers,7
Gruul Signet,7
Herd Heirloom,7
"Sivitri, Dragon Master",6
Rise of the Dark Realms,6
Treasure Cruise,6
Shamanic Revelation,6
Winged Words,6
Rite of Replication,6
Blasphemous Edict,6
Crippling Fear,6
Chain Reaction,6
Kindred Dominance,6
Explosive Vegetation,6
Expressive Iteration,6
Altar of Dementia,6
Panharmonicon,6
Reconnaissance Mission,6
Black Market Connections,6
Rising of the Day,6
Restless Reef,6
Nephalia Drownyard,6
Phyrexian Tower,6
Three Tree City,6
Mox Jasper,6
Thran Dynamo,6
Ashnod's Altar,5
Whirlwind of Thought,5
Wild Growth,5
Teval's Judgment,5
Cave of the Frost Dragon,5
Mistrise Village,5
Alchemist's Refuge,5
Gilded Lotus,5
Talisman of Impulse,5
Silumgar Monument,5
