card name,synergy %
Talisman of Resilience,8
Patchwork Banner,8
Thought Vessel,8
Harrow,7
Unbreakable Formation,7
Magmaquake,7
Revitalizing Repast,7
Aether Shockwave,7
Malakir Rebirth,7
Snakeskin Veil,7
Explosive Vegetation,7
Ruinous Ultimatum,7
Vandalblast,7
Bala Ged Recovery,7
Decimate,7
Will of the Temur,7
Ponder,7
Buried Alive,7
"Ozolith, the Shattered Spire",7
Vanquisher's Banner,7
Lifecrafter's Bestiary,7
Greater Good,7
Branching Evolution,7
Frostcliff Siege,7
Guardian Project,7
"Sivitri, Dragon Master",7
"Sokenzan, Crucible of Defiance",7
Izzet Signet,7
"Sekki, Seasons' Guide",6
Tamiyo's Safekeeping,6
Reality Shift,6
Worldly Tutor,6
Nature's Claim,6
Dark Ritual,6
Pongify,6
Joint Exploration,6
Stroke of Midnight,6
Hunter's Insight,6
Despark,6
Deathsprout,6
Klauth's Will,6
An Offer You Can't Refuse,6
Mana Drain,6
Rise of the Witch-king,6
Terashi's Grasp,6
Will of the Abzan,6
Damning Verdict,6
Diabolic Tutor,6
Raise the Palisade,6
Culling Ritual,6
Wrath of God,6
Overwhelming Stampede,6
Distant Melody,6
Mind Stone,6
Doubling Season,6
Fires of Yavimaya,6
The Dragon-Kami Reborn,6
Abzan Ascendancy,6
Honden of Cleansing Fire,6
One with the Kami,6
Sneak Attack,6
Moldervine Reclamation,6
Phyrexian Arena,6
"Ajani, the Greathearted",6
"Kiora, Behemoth Beckoner",6
"Shizo, Death's Storehouse",6
Three Tree City,6
Karn's Bastion,6
Rakdos Signet,6
Talisman of Impulse,6
Decanter of Endless Water,6
Mox Jasper,6
Talisman of Unity,6
Herd Heirloom,6
Enlightened Tutor,5
Anguished Unmaking,5
Perennation,5
Toxic Deluge,5
Preordain,5
Chain Reaction,5
Felidar Retreat,5
Maelstrom Nexus,5
Ghostly Prison,5
Genju of the Realm,5
There and Back Again,5
Corroding Dragonstorm,5
"Sarkhan, Fireblood",5
"Nykthos, Shrine to Nyx",5
Spinerock Knoll,5
Mistrise Village,5
Dromoka Monument,5
Moss Diamond,5
Azorius Signet,5
Kodama of the South Tree,0
