card name,synergy %
Merciless Eviction,5
Ashnod's Altar,5
Mithril Coat,5
Panharmonicon,5
Flowering of the White Tree,5
Enchantress's Presence,5
Sanctum of All,5
Sanguine Bond,5
Aura Shards,5
"Vraska, Betrayal's Sting",5
"Nicol Bolas, Dragon-God",5
Seat of the Synod,5
Thran Dynamo,5
Golgari Signet,5
Relic of Legends,5
Maelstrom of the Spirit Dragon,4
"Betor, Kin to All",4
