card name,synergy %
Deflecting Swat,8
Wear // Tear,8
Diabolic Intent,8
Vandalblast,8
Merciless Eviction,8
Toxic Deluge,8
Unburial Rites,8
Explosive Vegetation,8
Dread Return,8
Altar of Dementia,8
The Great Henge,8
Archaeomancer's Map,8
Pearl Medallion,8
Leyline of Mutation,8
Warstorm Surge,8
Sanctum of All,8
Bastion of Remembrance,8
Black Market,8
Elemental Bond,8
Dracogenesis,8
Black Market Connections,8
Reflections of Littjara,8
Cabal Coffers,8
War Room,8
Dragonstorm Globe,8
Carnelian Orb of Dragonkind,8
Selesnya Signet,8
Talisman of Dominance,8
Bolas's Citadel,7
Ancient Tomb,7
Worldly Tutor,7
Ethereal Haze,7
Return of the Wildspeaker,7
Mana Drain,7
Eladamri's Call,7
An Offer You Can't Refuse,7
Fracture,7
Akroma's Will,7
Reach Through Mists,7
Brought Back,7
Rishkar's Expertise,7
Patriarch's Bidding,7
Sign in Blood,7
Orb of Dragonkind,7
Birthing Pod,7
Panharmonicon,7
Blade of Selves,7
Gift of Immortality,7
Sylvan Library,7
Determined Iteration,7
Monastery Siege,7
Impact Tremors,7
Roiling Dragonstorm,7
"Sivitri, Dragon Master",7
Slayers' Stronghold,7
"Emeria, the Sky Ruin",7
Mosswort Bridge,7
Crucible of the Spirit Dragon,7
"Nykthos, Shrine to Nyx",7
Talisman of Creativity,7
Cursed Mirror,7
Fierce Guardianship,6
Flare of Fortitude,6
Blustersquall,6
Soulless Revival,6
Draconic Lore,6
Thrill of Possibility,6
Sarkhan's Triumph,6
Plumb the Forbidden,6
Fell the Profane,6
Death Denied,6
Buried Alive,6
"Borrowing 100,000 Arrows",6
Harmonize,6
Time Wipe,6
Ponder,6
Rite of Oblivion,6
Agadeem's Awakening,6
Sleep,6
Distant Melody,6
Painful Truths,6
Tempt with Discovery,6
Long-Forgotten Gohei,6
Monster Manual,6
Oketra's Monument,6
Bident of Thassa,6
Honden of Life's Web,6
The Meathook Massacre,6
Up the Beanstalk,6
Mystic Remora,6
The Dragon-Kami Reborn,6
Acolyte of Bahamut,6
