card name,synergy %
Wayfarer's Bauble,9
Vanquisher's Banner,9
Lightning Greaves,9
Honden of Life's Web,9
Muster the Departed,9
Promise of Bunrei,9
Rally the Ranks,9
Niko Defies Destiny,9
Reflections of Littjara,9
Annie Joins Up,9
Three Tree City,9
Rogue's Passage,9
Vault of the Archangel,9
Midnight Clock,9
Cloudshift,8
Aether Shockwave,8
Reality Shift,8
Kindred Summons,8
Growth Spiral,8
Comet Storm,8
Lightning Bolt,8
Austere Command,8
Ruinous Ultimatum,8
Propaganda,8
Court of Grace,8
Genju of the Realm,8
Windbrisk Heights,8
"Otawara, Soaring City",8
"Teval, the Balanced Scale",7
Ethereal Haze,7
Mortify,7
Devouring Rage,7
Ponder,7
Hallowed Respite,7
Vandalblast,7
Kirtar's Wrath,7
Panharmonicon,7
Conjurer's Closet,7
Banner of Kinship,7
Sanctum of All,7
Cathars' Crusade,7
Hallowed Haunting,7
Jugan Defends the Temple,7
Darksteel Mutation,7
Sanctum of Fruitful Harvest,7
Banishing Light,7
"Takenuma, Abandoned Mire",7
"Betor, Kin to All",6
"Neriv, Heart of the Storm",6
Enlightened Tutor,6
Vampiric Tutor,6
Haunting Voyage,6
Victimize,6
Fell the Mighty,6
Windfall,6
Expressive Iteration,6
Time Wipe,6
Preordain,6
Explosive Vegetation,6
Urza's Incubator,6
Sword of Hearth and Home,6
Ghost Vacuum,6
Guardian Project,6
Caretaker's Talent,6
Narset of the Ancient Way,6
"Venser, the Sojourner",6
Cryptic Caves,6
Minas Tirith,6
Decanter of Endless Water,6
Heraldic Banner,6
Winged Words,5
Tempt with Discovery,5
Black Market Connections,5
Descendants' Path,5
"Kaya, Intangible Slayer",5
"Eiganjo, Seat of the Empire",5
