card name,synergy %
Gruul Signet,11
Bolas's Citadel,10
Jeska's Will,10
Wear // Tear,10
Tragic Slip,10
Demand Answers,10
Go for the Throat,10
Tear Asunder,10
Infernal Grasp,10
Distant Melody,10
Night's Whisper,10
Squirming Emergence,10
Jet Medallion,10
Deathreap Ritual,10
Warleader's Call,10
Teval's Judgment,10
Glacierwood Siege,10
Black Market,10
Desolate Lighthouse,10
Grim Backwoods,10
Mortuary Mire,10
Talisman of Impulse,10
Talisman of Curiosity,10
Simic Signet,10
Deadly Rollick,9
Crop Rotation,9
Unearth,9
Damnation,9
Persist,9
Read the Bones,9
Cathartic Reunion,9
Birthing Pod,9
On Wings of Gold,9
Dictate of Erebos,9
Kindred Discovery,9
Warstorm Surge,9
Evolutionary Leap,9
Sneak Attack,9
Temple of the False God,9
Witch's Cottage,9
"Jin-Gitaxias, Core Augur",8
Vindicate,8
Thrilling Discovery,8
Mythos of Snapdax,8
Villainous Wealth,8
Kaya's Wrath,8
Empty the Laboratory,8
Rise of the Dark Realms,8
Bontu's Monument,8
Aura Shards,8
Industrial Advancement,8
Journey to Eternity,8
Phyrexian Reclamation,8
Leyline of the Guildpact,8
All-Out Assault,8
Awakening Zone,8
The Meathook Massacre,8
Deadbridge Chant,8
"Liliana, Dreadhorde General",8
Mosswort Bridge,8
Charcoal Diamond,8
Timeless Lotus,8
Life's Legacy,7
Afterlife from the Loam,7
Death Begets Life,7
Summons of Saruman,7
Lich-Knights' Conquest,7
Diabolic Tutor,7
Breach the Multiverse,7
Stitch Together,7
Essence Anchor,7
The Skullspore Nexus,7
Teferi's Ageless Insight,7
Feast of the Victorious Dead,7
Reflections of Littjara,7
Vampiric Rites,7
Skrelv's Hive,7
"Yavimaya, Cradle of Growth",7
Mystic Sanctuary,7
Gavony Township,7
"Eiganjo, Seat of the Empire",7
Spymaster's Vault,7
Doors of Durin,6
Vat of Rebirth,6
Castle Locthwain,6
Geier Reach Sanitarium,6
Cephalid Coliseum,6
Cabal Stronghold,6
Spinerock Knoll,6
Dryad Arbor,6
Barren Moor,6
Tranquil Thicket,6
Selesnya Signet,6
Ancient Tomb,5
Mystical Tutor,5
The Great Henge,5
Brass's Tunnel-Grinder,5
Herald's Horn,5
Norn's Wellspring,5
"Liliana, Death's Majesty",5
"Vraska, Golgari Queen",5
Minas Tirith,5
"Nykthos, Shrine to Nyx",5
Arena of Glory,5
Three Tree City,5
Westvale Abbey,5
Patchwork Banner,5
Talisman of Unity,5
"Henzie ""Toolbox"" Torre",3
