card name,synergy %
Thought Vessel,6
Brainstorm,5
Arcane Denial,5
Zenith Festival,5
Acolyte of Bahamut,5
Bower Passage,5
Annie Joins Up,5
The Kami War,5
"Kiora, Behemoth Beckoner",5
Gilded Lotus,5
Talisman of Impulse,5
Gruul Signet,5
