card name,synergy %
"Lathril, Blade of the Elves",7
Rakdos Charm,7
Mental Misstep,7
Grisly Salvage,7
Return of the Wildspeaker,7
Red Elemental Blast,7
Flawless Maneuver,7
Pyroblast,7
Dread Return,7
Neoform,7
Chandra's Ignition,7
Rise of the Witch-king,7
Green Sun's Zenith,7
Torment of Hailfire,7
Imperial Seal,7
Splendid Reclamation,7
Commander's Sphere,7
Kindred Discovery,7
Greater Good,7
Sterling Grove,7
Propaganda,7
Three Tree City,7
Gaea's Cradle,7
Dryad Arbor,7
Simic Signet,7
Mortify,6
Chord of Calling,6
Eagle Vision,6
Sevinne's Reclamation,6
Primevals' Glorious Rebirth,6
Night's Whisper,6
Urza's Ruinous Blast,6
Rishkar's Expertise,6
Reunion of the House,6
Decimate,6
Fist of Suns,6
Anointed Procession,6
The Meathook Massacre,6
Dragon Tempest,6
Riveteers Ascendancy,6
Bastion of Remembrance,6
Oath of Teferi,6
Brokers Ascendancy,6
Dracogenesis,6
Underworld Breach,6
Utopia Sprawl,6
Teval's Judgment,6
Inexorable Tide,6
Hardened Scales,6
Spelunking,6
Ghostly Prison,6
Carpet of Flowers,6
Training Grounds,6
"Dihada, Binder of Wills",6
"Grist, the Hunger Tide",6
Urza's Saga,6
"Eiganjo, Seat of the Empire",6
Karn's Bastion,6
Strip Mine,6
Mistrise Village,6
Dakmor Salvage,6
High Market,6
Mana Vault,6
Dimir Signet,6
Thought Vessel,6
Gruul Signet,6
Mox Diamond,6
Rakdos Signet,6
Exsanguinate,5
Wheel of Fortune,5
Austere Command,5
Overpowering Attack,5
Casualties of War,5
Birthing Pod,5
The Reaver Cleaver,5
Growing Rites of Itlimoc,5
Walk-In Closet // Forgotten Cellar,5
Maelstrom Nexus,5
Rooftop Bypass,5
Beastmaster Ascension,5
Impact Tremors,5
"Tyvar, Jubilant Brawler",5
"Tamiyo, Field Researcher",5
"Ashiok, Dream Render",5
Swarmyard,5
Command Beacon,5
The Shire,5
Talisman of Hierarchy,5
