card name,synergy %
"Liliana, Dreadhorde General",12
"Yavimaya, Cradle of Growth",12
Cabal Stronghold,12
Izzet Signet,12
Bleachbone Verge,11
Fact or Fiction,11
Inkshield,11
Void Rend,11
Thrill of Possibility,11
Blasphemous Edict,11
Crux of Fate,11
Wayfarer's Bauble,11
Propaganda,11
Black Market,11
Necropotence,11
Evolutionary Leap,11
"Ashiok, Dream Render",11
Castle Locthwain,11
Shifting Woodland,11
Azorius Signet,11
Talisman of Resilience,11
"Chainer, Dementia Master",10
Saw in Half,10
Infernal Grasp,10
Eldritch Evolution,10
Wrath of God,10
Torment of Hailfire,10
Austere Command,10
Vindicate,10
Life's Legacy,10
Rise of the Dark Realms,10
Whip of Erebos,10
Commander's Sphere,10
Land Tax,10
Wild Growth,10
Exquisite Blood,10
Grim Backwoods,10
Talisman of Progress,10
Lapis Orb of Dragonkind,10
Carnelian Orb of Dragonkind,10
Fracture,9
Sink into Stupor,9
Skyshroud Claim,9
Read the Bones,9
The Skullspore Nexus,9
Orb of Dragonkind,9
Bontu's Monument,9
Expedition Map,9
Warstorm Surge,9
Dracogenesis,9
Utopia Sprawl,9
Bitterblossom,9
Rogue's Passage,9
Command Beacon,9
Grisly Salvage,8
Utter End,8
Tibalt's Trickery,8
Big Score,8
Dovin's Veto,8
Defile,8
Life from the Loam,8
Kaya's Wrath,8
Unburial Rites,8
Sanguine Bond,8
Ripples of Undeath,8
Reflections of Littjara,8
Monastery Siege,8
Mosswort Bridge,8
Arena of Glory,8
"Shizo, Death's Storehouse",8
Dryad Arbor,8
Temple of the False God,8
Witch's Cottage,8
Minas Tirith,8
Dragon's Hoard,8
Chromatic Lantern,8
The One Ring,7
Survival of the Fittest,7
Growth Spiral,7
Sarkhan's Triumph,7
Imp's Mischief,7
Tear Asunder,7
Rite of Oblivion,7
Supreme Verdict,7
Urza's Ruinous Blast,7
Aetherflux Reservoir,7
Herald's Horn,7
Crucible of Fire,7
Blind Obedience,7
Kaya's Ghostform,7
Roiling Dragonstorm,7
Goblin Bombardment,7
"Sarkhan, Fireblood",7
"Nicol Bolas, Dragon-God",7
Spinerock Knoll,7
Mystic Sanctuary,7
"Minamo, School at Water's Edge",7
Westvale Abbey,7
Charcoal Diamond,7
Grim Tutor,6
Flare of Cultivation,6
Merciless Eviction,6
Incarnation Technique,6
Urza's Incubator,6
Doors of Durin,6
Sensei's Divining Top,6
Ghostly Prison,6
Kaya the Inexorable,6
War Room,6
Volrath's Stronghold,6
Spymaster's Vault,6
Crypt of Agadeem,6
Gruul Signet,6
Simic Signet,6
Mana Crypt,6
Relic of Sauron,6
Kaalia of the Vast,5
"Karador, Ghost Chieftain",5
"Marchesa, the Black Rose",5
Opposition Agent,5
Conduit of Worlds,5
"Grist, the Hunger Tide",5
"Oko, Thief of Crowns",5
Urza's Saga,5
Strip Mine,5
Mortuary Mire,5
Relic of Legends,5
Talisman of Impulse,5
