card name,synergy %
Vandalblast,8
Phyrexian Altar,8
Mimic Vat,8
Dictate of Erebos,8
Chromatic Lantern,8
Talisman of Indulgence,8
"Vazi, Keen Negotiator",7
Flamehold Grappler,7
Smothering Tithe,7
Vampiric Tutor,7
Fake Your Own Death,7
Rith's Charm,7
Nature's Claim,7
Diabolic Intent,7
Conflux,7
Cruel Ultimatum,7
Neoform,7
Cabaretti Confluence,7
Explore,7
Riveteers Confluence,7
Elemental Bond,7
Up the Beanstalk,7
Widespread Thieving,7
Revival of the Ancestors,7
Glacierwood Siege,7
Frostcliff Siege,7
Windcrag Siege,7
Mirari's Wake,7
High Market,7
Dalkovan Encampment,7
Mistrise Village,7
Inspired Ultimatum,6
Eldritch Evolution,6
Flare of Cultivation,6
Damn,6
Chandra's Ignition,6
Emergent Ultimatum,6
Skyshroud Claim,6
Migration Path,6
Brilliant Ultimatum,6
Incandescent Aria,6
Titanic Ultimatum,6
Urabrask's Forge,6
Awakening Zone,6
Grave Pact,6
Guardian Project,6
Reflections of Littjara,6
Phyrexian Arena,6
Wild Growth,6
Heartless Summoning,6
Death's Oasis,6
Vivien on the Hunt,6
"Aminatou, the Fateshifter",6
Simic Signet,6
Damnation,5
Decimate,5
Stump Stomp,5
Duneblast,5
Guided Passage,5
Glittering Stockpile,5
Door to Nothingness,5
Kellan Joins Up,5
Protection Racket,5
Black Market Connections,5
Shifting Woodland,5
Command Beacon,5
Dimir Signet,5
Slimefoot and Squee,1
