card name,synergy %
Reality Shift,8
Akroma's Will,8
Despark,8
Genesis Ultimatum,8
Toxic Deluge,8
Damn,8
Explore,8
Feed the Swarm,8
Harmonize,8
Ruby Medallion,8
Wayfarer's Bauble,8
Mind Stone,8
Black Market Connections,8
Roiling Dragonstorm,8
Mystic Remora,8
Shadow in the Warp,8
Dragonback Assault,8
"Otawara, Soaring City",8
Spinerock Knoll,8
Rapid Hybridization,7
Kindred Summons,7
Deadly Rollick,7
Mortify,7
Abrade,7
Thrill of Possibility,7
Night's Whisper,7
Majestic Genesis,7
Chain Reaction,7
Read the Bones,7
Monstrous Vortex,7
Molten Echoes,7
Defense of the Heart,7
Bower Passage,7
Colossal Majesty,7
"Kiora, Behemoth Beckoner",7
"Yavimaya, Cradle of Growth",7
Command Beacon,7
Thought Vessel,7
Patchwork Banner,7
The One Ring,6
"Yuriko, the Tiger's Shadow",6
Unexpected Windfall,6
Pongify,6
Eladamri's Call,6
Rakdos Charm,6
Hunter's Insight,6
Kindred Dominance,6
Migration Path,6
Zenith Festival,6
Painful Truths,6
Diabolic Tutor,6
Mana Geyser,6
Victimize,6
Bident of Thassa,6
Doubling Season,6
Lurking Predators,6
There and Back Again,6
Annie Joins Up,6
Talisman of Dominance,6
Dimir Signet,6
Mana Crypt,6
Primevals' Glorious Rebirth,5
Wrath of God,5
Demonic Counsel,5
Sign in Blood,5
Decimate,5
Living Death,5
Raise the Palisade,5
Bala Ged Recovery,5
Vanquisher's Banner,5
Dragon Arch,5
Reconnaissance Mission,5
Rite of the Dragoncaller,5
"Takenuma, Abandoned Mire",5
Simic Signet,5
