card name,synergy %
Shamanic Revelation,8
Damnation,8
Life's Legacy,8
Urza's Incubator,8
The Skullspore Nexus,8
Rhonas's Monument,8
Expedition Map,8
Animate Dead,8
Sylvan Library,8
Journey to Eternity,8
Wild Growth,8
Phyrexian Arena,8
Shadow in the Warp,8
Dragonback Assault,8
Up the Beanstalk,8
Kenrith's Transformation,8
Field of the Dead,8
Mistrise Village,8
Shifting Woodland,8
Phyrexian Tower,8
Thought Vessel,8
Talisman of Resilience,8
Fierce Guardianship,7
Enlightened Tutor,7
Boros Charm,7
Pongify,7
Klauth's Will,7
Joint Exploration,7
Despark,7
Deadly Rollick,7
Will of the Temur,7
Decimate,7
Primevals' Glorious Rebirth,7
Circuitous Route,7
Splendid Reclamation,7
Supreme Verdict,7
Life from the Loam,7
Blackblade Reforged,7
Crucible of Worlds,7
Phyrexian Reclamation,7
Roiling Dragonstorm,7
Breaching Dragonstorm,7
Mystic Remora,7
Druid Class,7
Leyline of Mutation,7
Wrenn and Seven,7
"Nissa, Who Shakes the World",7
Cabal Coffers,7
Karn's Bastion,7
Baldur's Gate,7
Dragonstorm Globe,7
Jeska's Will,6
Ethereal Haze,6
Rushed Rebirth,6
Reality Shift,6
Infectious Bite,6
Sultai Charm,6
Ram Through,6
Abrupt Decay,6
Fog,6
Damn,6
Nylea's Intervention,6
Wrath of God,6
Scapeshift,6
Titania's Command,6
Unnatural Restoration,6
Monster Manual,6
Lifecrafter's Bestiary,6
Doors of Durin,6
Bow of Nylea,6
Deathreap Ritual,6
Sanctum of All,6
Retreat to Coralhelm,6
Ghostly Prison,6
Evolutionary Leap,6
Moldervine Reclamation,6
Retreat to Hagra,6
Frontier Siege,6
Propaganda,6
"Sivitri, Dragon Master",6
Crucible of the Spirit Dragon,6
Basilisk Gate,6
Maze's End,6
War Room,6
"Nykthos, Shrine to Nyx",6
Command Beacon,6
Izzet Signet,6
Talisman of Impulse,6
Rakdos Signet,6
Talisman of Curiosity,6
Open the Gates,5
Last March of the Ents,5
Blasphemous Edict,5
Reshape the Earth,5
Smell Fear,5
Painful Truths,5
Ponder,5
Explore the Underdark,5
Dread Return,5
Abundance,5
Utopia Sprawl,5
Burgeoning,5
Nissa of Shadowed Boughs,5
"Sokenzan, Crucible of Defiance",5
Dark Depths,5
Tranquil Thicket,5
"Oran-Rief, the Vastwood",5
Vesuva,5
"Argoth, Sanctum of Nature",5
Selesnya Signet,5
Herd Heirloom,5
