card name,synergy %
Disrupt Decorum,9
Will of the Temur,9
Panharmonicon,9
Animate Dead,9
Molten Echoes,9
"Sivitri, Dragon Master",9
Talisman of Impulse,9
"Ziatora, the Incinerator",8
Blur,8
Entish Restoration,8
Seething Song,8
An Offer You Can't Refuse,8
Domineering Will,8
Reins of Power,8
Living Death,8
Fractured Identity,8
Diabolic Tutor,8
Riveteers Ascendancy,8
Breaching Dragonstorm,8
Annie Joins Up,8
Leyline of Mutation,8
Roiling Dragonstorm,8
Palace Siege,8
Invasion of Tarkir,8
Arena of Glory,8
Talisman of Hierarchy,8
Herd Heirloom,8
Demand Answers,7
Displace,7
Brainstorm,7
Deflecting Swat,7
Smuggler's Surprise,7
Crackling Doom,7
Lightning Bolt,7
Putrefy,7
Hunter's Insight,7
Bolt Bend,7
Decimate,7
Fearsome Awakening,7
Sign in Blood,7
Explosive Vegetation,7
Farewell,7
Buried Alive,7
Spectacular Showdown,7
Night's Whisper,7
Search for Tomorrow,7
The Great Henge,7
Hedron Archive,7
Bower Passage,7
There and Back Again,7
Shiny Impetus,7
Frostcliff Siege,7
Monastery Siege,7
"Kiora, Behemoth Beckoner",7
"Takenuma, Abandoned Mire",7
Mistrise Village,7
"Boseiju, Who Endures",7
Thought Vessel,7
Midnight Clock,7
Mox Jasper,7
Patchwork Banner,7
Simic Signet,7
Malakir Rebirth,6
Compulsive Research,6
Unburial Rites,6
Distant Melody,6
Tormenting Voice,6
Bloodthirsty Blade,6
Flameshadow Conjuring,6
Sarkhan's Unsealing,6
Monstrous Vortex,6
Parallel Lives,6
War Room,6
Terrain Generator,6
Bonders' Enclave,6
Three Tree City,6
Forgotten Cave,6
Thran Dynamo,6
Vampiric Tutor,5
Seize the Spoils,5
Vindicate,5
Cathartic Reunion,5
Wrath of God,5
Last March of the Ents,5
Glittering Stockpile,5
Vanquisher's Banner,5
Dragon Cultist,5
Greater Good,5
Darksteel Ingot,5
Golgari Signet,5
"Herigast, Erupting Nullkite",4
