card name,synergy %
Kindred Discovery,8
Exquisite Blood,8
Blind Obedience,8
Animate Dead,8
Utopia Sprawl,8
Mosswort Bridge,8
Temple of the False God,8
"Yavimaya, Cradle of Growth",8
Phyrexian Tower,8
Seat of the Synod,8
Talisman of Curiosity,8
Inkshield,7
Naya Charm,7
Force of Negation,7
Sink into Stupor,7
Opt,7
Ephemerate,7
Nature's Claim,7
Harrow,7
Legion Leadership,7
Vindicate,7
Explore,7
Finale of Devastation,7
Idol of Oblivion,7
Bident of Thassa,7
Ashnod's Altar,7
Pearl Medallion,7
Beastmaster Ascension,7
Sterling Grove,7
Bastion of Remembrance,7
Exploration,7
Rising of the Day,7
Enchantress's Presence,7
Tribute to the World Tree,7
Darksteel Mutation,7
Cathars' Crusade,7
Windcrag Siege,7
Shared Animosity,7
"Teferi, Time Raveler",7
Mystic Sanctuary,7
Slayers' Stronghold,7
"Urborg, Tomb of Yawgmoth",7
Urza's Saga,7
Simic Signet,7
Gruul Signet,7
Patchwork Banner,7
Edgar Markov,6
Drannith Magistrate,6
Trouble in Pairs,6
Fell the Profane,6
Deflecting Palm,6
Entomb,6
Utter End,6
Gamble,6
Distant Melody,6
Bala Ged Recovery,6
Blasphemous Edict,6
Open the Armory,6
Fabricate,6
Vanquisher's Banner,6
Sunforger,6
Caretaker's Talent,6
Leyline of Mutation,6
Teferi's Ageless Insight,6
Flowering of the White Tree,6
Growing Rites of Itlimoc,6
Authority of the Consuls,6
"Narset, Parter of Veils",6
"Saheeli, Sublime Artificer",6
"Elspeth, Sun's Champion",6
Three Tree City,6
Castle Ardenvale,6
Hall of Heliod's Generosity,6
War Room,6
The Shire,6
Windbrisk Heights,6
Cabal Coffers,6
Academy Ruins,6
"Sunhome, Fortress of the Legion",6
Talisman of Impulse,6
Culling Ritual,5
Diabolic Tutor,5
Taunt from the Rampart,5
Mithril Coat,5
Time Sieve,5
"Ozolith, the Shattered Spire",5
Panharmonicon,5
Lotus Petal,5
Oketra's Monument,5
"Dihada, Binder of Wills",5
"Oko, Thief of Crowns",5
"Tamiyo, Field Researcher",5
"Sokenzan, Crucible of Defiance",5
Buried Ruin,5
Talisman of Resilience,5
Mana Crypt,5
"Rin and Seri, Inseparable",2
