card name,synergy %
Golgari Signet,10
Talisman of Resilience,10
Glacial Chasm,9
Despark,9
Revitalizing Repast,9
Boros Charm,9
Eladamri's Call,9
Realms Uncharted,9
Fell the Profane,9
Brainstorm,9
Nature's Claim,9
Deadly Rollick,9
Austere Command,9
Damnation,9
Urban Evolution,9
Blasphemous Edict,9
Squirming Emergence,9
Breach the Multiverse,9
Torment of Hailfire,9
Warleader's Call,9
Moldervine Reclamation,9
Wrenn and Realmbreaker,9
Phyrexian Tower,9
Vesuva,9
Command Beacon,9
Tranquil Thicket,9
Barren Moor,9
Temple of the False God,9
Chromatic Lantern,9
Talisman of Dominance,9
Rapid Hybridization,8
Krosan Grip,8
Finale of Devastation,8
Genesis Ultimatum,8
Death Begets Life,8
Green Sun's Zenith,8
Harmonize,8
Tempt with Discovery,8
Amulet of Vigor,8
Expedition Map,8
Door to Nothingness,8
Abundance,8
Call the Spirit Dragons,8
The Mending of Dominaria,8
Tribute to the World Tree,8
Greater Good,8
"Nissa, Who Shakes the World",8
"Grist, the Hunger Tide",8
Echoing Deeps,8
"Valakut, the Molten Pinnacle",8
Wasteland,8
Simic Signet,8
Talisman of Curiosity,8
Mystical Tutor,7
Jeska's Will,7
Dark Ritual,7
Frantic Search,7
Sink into Stupor,7
Village Rites,7
Stroke of Midnight,7
Malakir Rebirth,7
Mythos of Nethroi,7
Reality Shift,7
Abzan Charm,7
The Great Henge,7
Altar of Dementia,7
Ashnod's Altar,7
Horn of Greed,7
Blackblade Reforged,7
Impact Tremors,7
Retreat to Emeria,7
Deadbridge Chant,7
Doubling Season,7
Trade Routes,7
Khalni Heart Expedition,7
Warstorm Surge,7
Virtue of Knowledge,7
"Eiganjo, Seat of the Empire",7
Ghost Quarter,7
"Oboro, Palace in the Clouds",7
Mistrise Village,7
Mortuary Mire,7
Gruul Signet,7
Ancient Tomb,6
Mesmeric Orb,6
Anointed Procession,6
Guardian Project,6
Squandered Resources,6
Sultai Ascendancy,6
Retreat to Kazandu,6
Out of the Tombs,6
"Tyvar, Jubilant Brawler",6
"Nissa, Vital Force",6
Maze of Ith,6
Scavenger Grounds,6
Arid Archway,6
Urza's Saga,6
Alchemist's Refuge,6
Mosswort Bridge,6
Cephalid Coliseum,6
Thought Vessel,6
Commander's Sphere,5
Cactus Preserve,5
Restless Vinestalk,5
Desert of the Indomitable,5
Forgotten Cave,5
Gavony Township,5
Talisman of Impulse,5
"Yuma, Proud Protector",3
