card name,synergy %
Fierce Guardianship,8
Revitalizing Repast,8
Fell the Profane,8
Dovin's Veto,8
Scapeshift,8
Farewell,8
Oversold Cemetery,8
Aura Shards,8
Rediscover the Way,8
Phyrexian Tower,8
Demonic Tutor,7
Rhystic Study,7
Rakshasa's Bargain,7
Fury Storm,7
Frantic Search,7
Noxious Revival,7
Deadly Rollick,7
Sink into Stupor,7
Temur Battle Rage,7
Boros Charm,7
Swan Song,7
Growth Spiral,7
Rite of Harmony,7
Stump Stomp,7
Cataclysmic Prospecting,7
Decimate,7
Culling Ritual,7
Rise of the Witch-king,7
Lie in Wait,7
Elixir of Immortality,7
Brass's Tunnel-Grinder,7
Amulet of Vigor,7
Dragon Tempest,7
Warleader's Call,7
Dredger's Insight,7
Thespian's Stage,7
Arena of Glory,7
Talisman of Hierarchy,7
Smothering Tithe,6
Kin-Tree Severance,6
Temur Charm,6
Flame of Anor,6
Negate,6
Valakut Awakening,6
Malevolent Rumble,6
Escape to the Wilds,6
Austere Command,6
Thrilling Discovery,6
Blasphemous Edict,6
Gamble,6
Windfall,6
Exsanguinate,6
Inspired Ultimatum,6
Palantír of Orthanc,6
Flaming Fist,6
Breaching Dragonstorm,6
Out of the Tombs,6
Song of Creation,6
"Minsc & Boo, Timeless Heroes",6
"Elspeth, Storm Slayer",6
Cabal Coffers,6
Vesuva,6
Rogue's Passage,6
Gavony Township,6
Talisman of Impulse,6
Talisman of Creativity,6
Glacial Chasm,5
Eldrazi Monument,5
Perpetual Timepiece,5
Abzan Monument,5
Undergrowth Recon,5
Dracogenesis,5
Commander's Insignia,5
Thunder of Unity,5
Secluded Steppe,5
Talisman of Resilience,5
