card name,synergy %
Leyline of Mutation,8
Alchemist's Refuge,8
"Takenuma, Abandoned Mire",8
Mosswort Bridge,8
Gruul Signet,8
Willowrush Verge,7
Diabolic Tutor,7
Mizzix's Mastery,7
Bala Ged Recovery,7
Genesis Ultimatum,7
Treasure Cruise,7
Skullclamp,7
Sensei's Divining Top,7
The One Ring,7
Wild Growth,7
Thousand-Year Storm,7
Simic Ascendancy,7
Maelstrom Nexus,7
Teferi's Ageless Insight,7
Guardian Project,7
Blind Obedience,7
"Teferi, Time Raveler",7
Hall of Heliod's Generosity,7
Seat of the Synod,7
"Urborg, Tomb of Yawgmoth",7
Great Furnace,7
Ancient Tomb,7
Talisman of Resilience,7
Golgari Signet,7
Talisman of Impulse,7
Grand Arbiter Augustin IV,6
Gitaxian Probe,6
Kindred Dominance,6
Overwhelming Stampede,6
Serum Visions,6
Culling Ritual,6
Idyllic Tutor,6
Rishkar's Expertise,6
Breach the Multiverse,6
Solve the Equation,6
Vindicate,6
Herald's Horn,6
Conduit of Worlds,6
Isochron Scepter,6
Panharmonicon,6
Bolas's Citadel,6
Sphere of Safety,6
Branching Evolution,6
Sanctum of All,6
Fiery Inscription,6
Anointed Procession,6
Darksteel Mutation,6
Reconnaissance Mission,6
The Kami War,6
Wizard Class,6
Aura Shards,6
"Narset, Parter of Veils",6
"Oko, Thief of Crowns",6
"Tamiyo, Field Researcher",6
"Ral, Crackling Wit",6
Cabal Coffers,6
Urza's Saga,6
Kessig Wolf Run,6
"Yavimaya, Cradle of Growth",6
Academy Ruins,6
Castle Vantress,6
"Eiganjo, Seat of the Empire",6
Midnight Clock,6
Sky Diamond,6
Selesnya Signet,6
Talisman of Unity,6
Distant Melody,5
Finale of Devastation,5
Organic Extinction,5
"Ozolith, the Shattered Spire",5
Lotus Petal,5
Reflections of Littjara,5
Utopia Sprawl,5
Parallel Lives,5
Land Tax,5
Dragon Tempest,5
Innkeeper's Talent,5
All That Glitters,5
Aqueous Form,5
Teleportation Circle,5
"Ral, Storm Conduit",5
"Saheeli, Sublime Artificer",5
Vault of Whispers,5
Three Tree City,5
Rivendell,5
Thran Dynamo,5
Patchwork Banner,5
Everflowing Chalice,5
