card name,synergy %
Brainstorm,6
An Offer You Can't Refuse,6
Ephemerate,6
Return of the Wildspeaker,6
Austere Command,6
Urza's Ruinous Blast,6
Diabolic Tutor,6
Vandalblast,6
Sword of the Animist,6
Lurking Predators,6
Annie Joins Up,6
Black Market Connections,6
Prismatic Omen,6
Shadow in the Warp,6
Rising of the Day,6
Descendants' Path,6
Dragonback Assault,6
Omniscience,6
Firja's Retribution,6
Arena of Glory,6
Herd Heirloom,6
Mox Amber,6
Deadly Rollick,5
Arcane Denial,5
Smuggler's Surprise,5
Toxic Deluge,5
Explore,5
Frostcliff Siege,5
Guardian Project,5
Flowering of the White Tree,5
Acolyte of Bahamut,5
Monstrous Vortex,5
Exploration,5
"Nicol Bolas, Dragon-God",5
"Sarkhan, Dragonsoul",5
"Ugin, the Spirit Dragon",5
Serra the Benevolent,5
Minas Tirith,5
