card name,synergy %
Worldly Tutor,6
Despark,6
Kin-Tree Severance,6
Lie in Wait,6
Stump Stomp,6
Explore,6
Kindred Dominance,6
Vandalblast,6
Dragonclaw Strike,6
Victimize,6
Raise the Palisade,6
Farewell,6
Circuitous Route,6
Conjurer's Closet,6
Abzan Monument,6
Dragonbroods' Relic,6
Acolyte of Bahamut,6
Aggravated Assault,6
Kozilek's Unsealing,6
Revival of the Ancestors,6
Invasion of Zendikar,6
"Otawara, Soaring City",6
Swan Song,5
Piercing Exhale,5
Dragon's Fire,5
Shamanic Revelation,5
Bala Ged Recovery,5
Great Arashin City,5
